CreatedAt,ScreenName,TweetText
2020-01-29T20:18:09.000Z,1222614933277417473,$TGGI Is On The Move News About To Drop $GME $GRPN $VLSR $SNAP $TWTR $ZNGA $TSLA  $NOK $RAD $DIS $S $SLS $SPOT $GM $FITB $VZ $FB $BAC $FSLR $SPWR $SEDG  $AAPL $YELP $LNKD $HMNY $AVLR $GE $SHMN $VRUS $AMZN $ACB $VSI $JCP $MU $WB $AZN $BB $T $BAC $UBER $AM $PTEN $GPOR $F $TGOD $BLO https://t.co/O3RfzHqDXE
2020-01-29T17:36:23.000Z,1222574223572590592,$FSLR: The forecast EPS for First Solar  Inc. has decreased to $2.2 from $2.38 in the last week. (https://t.co/WTO94iBkpK)
2020-01-29T13:18:55.000Z,1222509430094172160,@slye $FSLR now  $WB at 25-30.
2020-01-29T06:32:29.000Z,1222407145049808897,Applied Optoelectronics $AAOI and First Solar $FSLR Financial Comparison https://t.co/x54ruQtRhj
2020-01-29T06:31:27.000Z,1222406885288108032,Head to Head Survey: Applied Optoelectronics $AAOI and First Solar $FSLR https://t.co/g1bwdGM4EK
2020-01-29T04:18:01.000Z,1222373307586097152,2020-01-28 Short sale volume (not short interest) for $ENPH is 51%. https://t.co/6X9CsMKi8j $ABB 57% $XLK 35% $FSLR 58% $SPWR 45%
2020-01-28T23:32:38.000Z,1222301485540704256,@traderstewie FSLR is 45  you need to get some now  Morningstar recommended it at 80 saying its cheap! its 45 now your getting a steal and just think how cheap it is now! Lets get you a 1000 shares right now today!            (it went to 12.50)
2020-01-28T17:12:50.000Z,1222205908270436352,RT @seeitmarket: Solar Shines: Sector Analysis and ETFs to Watch This Year - https://t.co/OX4YTxwyZ5research by @MikeZaccardi  $TAN $FAN…
2020-01-28T17:12:04.000Z,1222205715005296642,Solar Shines: Sector Analysis and ETFs to Watch This Year - https://t.co/OX4YTxwyZ5research by @MikeZaccardi  $TAN $FAN $SMOG $XOP $FSLR $SEDG
2020-01-28T16:29:57.000Z,1222195113906057220,@smarket $fslr
2020-01-28T12:13:21.000Z,1222130541115265024,そうですね#BoxFresh https://t.co/vNMhROARPf
2020-01-28T04:55:45.000Z,1222020416161513473,Mon (1/27/20) highest faded trading range compared to open &gt; 80% (Min $5 &amp; Vol 750K  Opt Min Vol 250 in any strike): $LTM $CGNX $SEDG $MIK $DVAX $SPG $AMKR $BG $VET $OLED $AOS $HSC $PPC $ADI $OLN $FCX $NRG $EMR $TCO $VLO $BLUE $MMM $GCI $WAB $KLAC $ACHN $AG $FSLR https://t.co/7iJd8Emfdk
2020-01-27T21:46:11.000Z,1221912312367501317,Oversold: $WFC $ZM $RF $EL $NTR $VFC $OKE $INCY $USFD $KSS $ACAD $FSLR $SAFM $AMBA $MU $KLAC $NRG $WW $RH $X $CLF $PPC $IIVIOverbought: $SMDD $SCO $SPXU $SRTY $DWT $FNGD $QID $TVIX $VIIX $VIXYMomentum: $LN $ALEC $RPAY $LAKE
2020-01-27T21:27:15.000Z,1221907547642351616,Wellington Management Group LLP has filed an amended 13G/A  reporting 4.4% ownership in $FSLR - https://t.co/hwjjphFTpJ
2020-01-27T21:19:12.000Z,1221905519201394689,$FSLR - Schedule 13g https://t.co/faTzqrsK1I
2020-01-27T20:38:53.000Z,1221895373490397186,$FSLR [Jan-24 52 Puts] up +202.13%  Alerted at $0.47  on Jan 15 2020 10:06AM Peak after alert $1.42 on 2020-01-23  Daily Progress: https://t.co/NCof49KMtU
2020-01-27T20:37:53.000Z,1221895122327130113,@naval Betting on climate change already exists via stocks like $TSLA $FSLR $NEE
2020-01-27T20:34:53.000Z,1221894365246885889,$FSLR [Jan-24 57 Calls] up +43.23%  Alerted at $1.55  on Jan  7 2020  1:40PM Peak after alert $2.22 on 2020-01-13  Daily Progress: https://t.co/cbsnK4etgn
2020-01-27T20:30:52.000Z,1221893356680249345,$FSLR - View historical options performance for FSLR https://t.co/AADVdyucNV https://t.co/q5NGwJMFPy
2020-01-27T20:14:27.000Z,1221889226691743747,$FSLR - Monthly performance of the algo based option alerts posted for FSLR https://t.co/OH9zNCnhn6
2020-01-27T20:10:27.000Z,1221888217894486018,$FSLR - Last six months  22 option alerts peaked above 100% after they were triggered by the algo  https://t.co/AADVdyucNV https://t.co/BKCgj8ZBlx
2020-01-27T20:06:25.000Z,1221887201413410817,Peak profit for the last 6 expired option alerts for $FSLR 43.23 % | 150.42 % | 70.73 % | 87.50 % | 2.86 % | 55.74 % |   https://t.co/AADVdyucNV https://t.co/J5zXLjMDP1
2020-01-27T18:45:42.000Z,1221866889909014529,RT @seeitmarket: NEW Article:  "Solar Shines: Sector Analysis and ETFs to Watch This Year" - https://t.co/OX4YTxwyZ5by @MikeZaccardi  $TA…
2020-01-27T17:50:28.000Z,1221852992158126080,RT @seeitmarket: NEW Article:  "Solar Shines: Sector Analysis and ETFs to Watch This Year" - https://t.co/OX4YTxwyZ5by @MikeZaccardi  $TA…
2020-01-27T17:29:32.000Z,1221847724380827648,RT @seeitmarket: NEW Article:  "Solar Shines: Sector Analysis and ETFs to Watch This Year" - https://t.co/OX4YTxwyZ5by @MikeZaccardi  $TA…
2020-01-27T17:24:57.000Z,1221846567998623744,RT @seeitmarket: NEW Article:  "Solar Shines: Sector Analysis and ETFs to Watch This Year" - https://t.co/OX4YTxwyZ5by @MikeZaccardi  $TA…
2020-01-27T17:14:17.000Z,1221843884470345728,NEW Article:  "Solar Shines: Sector Analysis and ETFs to Watch This Year" - https://t.co/OX4YTxwyZ5by @MikeZaccardi  $TAN $FAN $SMOG $FSLR $SEDG $ENPH $RUN
2020-01-27T15:39:02.000Z,1221819914282913792,$HPQ.ca and Apollon Solar Strengthen Collaboration to Focus on Porous Silicon for Lithium-ion Battery Market $FSLR $SPWR $CSIQ $PYR.ca $XMG.ca https://t.co/Yxc6KORjSJ
2020-01-27T15:08:13.000Z,1221812160583684097,RT @AGORACOM: $HPQ.ca and Apollon Solar Strengthen Collaboration to Focus on Porous Silicon for Lithium-ion Battery Market $FSLR $SPWR $CSI…
2020-01-27T14:33:38.000Z,1221803456052301824,$FSLR - MEGA DROP ALERT - Price: 50.68  down -2.43% over prior 10 minute average  Volume: 181780 x prior 10 minute average
2020-01-27T13:44:02.000Z,1221790972197195781,$HPQ.ca and Apollon Solar Strengthen Collaboration to Focus on Porous Silicon for Lithium-ion Battery Market $FSLR $SPWR $CSIQ $PYR.ca $XMG.ca https://t.co/da6RPSSbPX
2020-01-27T13:06:25.000Z,1221781507636899840,Stock price: $IAU (NYSE ARCA) $15.02 +0.08 (+0.54%)Market Summary &gt; United States #Oil Fund LP#NYSE #ARCA: $USO11.43 #USD −0.23 (1.97%)Market Summary &gt; First #Solar  Inc.NASDAQ: $FSLR51.94 USD −0.080 (0.15%)Closed: Jan 27  7:38 AM EST · Disclaimer
2020-01-27T06:34:46.000Z,1221682946291068928,@RailwaySeva @thevishal_pharm @DRMBRCWR Your parcel was loaded in train 19038 FSLR NO.191261 dated 24/1/2020. Copy:@gmner_gkp  @nerailwaygkp
2020-01-27T00:27:37.000Z,1221590549599309824,$2.87 EPS Expected for First Solar  Inc. $FSLR This Quarter https://t.co/r4Ca1LRGWe
2020-01-27T00:12:50.000Z,1221586826198245384,Zacks: Analysts Anticipate First Solar  Inc. $FSLR Will Post Quarterly Sales of $1.76 Billion https://t.co/y75vDYBePv
2020-01-27T00:11:33.000Z,1221586505170345984,First Solar  Inc. $FSLR Expected to Post Quarterly Sales of $1.76 Billion https://t.co/zakvS5SGMY
2020-01-26T21:56:07.000Z,1221552424336252930,Thinking about buying stock in $ACB  $BA  $EW  $FSLR or $TOL ?      https://t.co/JGVXaHM4Et
2020-01-26T21:15:13.000Z,1221542130923065346,RT @hyperbitcoins: @HackermanAce @CryptoParadyme well $FSLR basically has 2 options...1) fill de gap off of the measured move from the pa…
2020-01-26T20:06:05.000Z,1221524730286489601,@HackermanAce @CryptoParadyme well $FSLR basically has 2 options...1) fill de gap off of the measured move from the parallel channel 2) add a $Q to the listing https://t.co/Z55zd5HKgf
2020-01-26T19:55:21.000Z,1221522030845218817,#NBA So Sad $GME $GRPN $VLSR $SNAP $TWTR $ZNGA $TSLA  $NOK $RAD $DIS $S $SLS $SPOT $GM $FITB $VZ $FB $BAC $FSLR $SPWR $SEDG  $AAPL $YELP $LNKD $HMNY $AVLR $GE $SHMN $VRUS $AMZN $ACB $VSI $JCP $MU $WB $AZN $BB $T $BAC $UBER $AM $PTEN $GPOR $F $TGOD $BLO $GLUU https://t.co/fbfDz1Sz2s
2020-01-26T18:48:42.000Z,1221505256057499648,@MDLive4 daily results page2 1/24 $PINS $TLT $SQ $AAPL $FSLR $AMAT $BBBY $SLV $M $GLD $GDX $HYG $PCG $MCD $ENPH $CSCO $XLK $QCOM compiled by @iceworks1 https://t.co/y0PJ8qvsdy
2020-01-26T16:59:41.000Z,1221477822646181891,US markets in week of 1/27: $spy $dia $uco $gld $iwm $fxi $ezu $xle $xlk $xlf $xlp $xly $xlb $xli $xlu $xlv $jpm $dis $baba $sina $wb $bac $gs $trv $twtr $nflx $ebay $tsla $aapl $xom $cvx $slb $vz $ba $cat $ko $hd $nke $jnj $mrk $fslr $mat $aa $zm $nvda $msft $fb $z $expe $sfm
2020-01-26T16:57:10.000Z,1221477187121025028,Financial Review: Applied Optoelectronics $AAOI vs. First Solar $FSLR https://t.co/y1FczyTpS6 #markets
2020-01-26T16:57:09.000Z,1221477184424108032,Financial Review: Applied Optoelectronics $AAOI vs. First Solar $FSLR https://t.co/cnd4SDyIsw #stocks
2020-01-26T16:54:01.000Z,1221476397706883072,Short sale volume(not short interest) for $ENPH on 2020-01-24 is 55%. https://t.co/6X9CsMKi8j $ABB 75% $SPWR 55% $FSLR 49% $XLK 58%
2020-01-26T14:43:03.000Z,1221443436622110720,RT @seeitmarket: $FSLR  First Solar Downgrade Hits Stock  Outlook Turns Negative - https://t.co/obC0xb9BHwcycles analysis by @askslim
2020-01-26T13:39:01.000Z,1221427323863490560,First Solar $FSLR Given New $57.00 Price Target at Morgan Stanley https://t.co/H1wBhP23xM #stocks
2020-01-26T13:39:01.000Z,1221427320990371840,First Solar $FSLR Given New $57.00 Price Target at Morgan Stanley https://t.co/SHzlckTYP3
2020-01-26T05:12:12.000Z,1221299779415805953,RT @seeitmarket: $FSLR  First Solar Downgrade Hits Stock  Outlook Turns Negative - https://t.co/obC0xb9BHwcycles analysis by @askslim
2020-01-26T04:24:48.000Z,1221287851205152769,@CRInvestor Brian- look at key reversal on FSLR
2020-01-26T04:00:59.000Z,1221281857851023360,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1792
2020-01-26T03:59:28.000Z,1221281476467032064,$FSLR  First Solar Downgrade Hits Stock  Outlook Turns Negative - https://t.co/obC0xb9BHwcycles analysis by @askslim
2020-01-25T23:45:36.000Z,1221217585091379200,$FSLR #First Solar Inc First Solar  Inc.: | https://t.co/Fssv6Hq7VB #equity #stocks https://t.co/ODHndIyvhk
2020-01-25T22:18:32.000Z,1221195677146836992,NEE: Top 4 Stocks of the Renewable Energy Sector - https://t.co/pHLChxsUpX https://t.co/wP1mbo9uYO
2020-01-25T17:12:45.000Z,1221118724696104960,Morgan Stanley Cuts First Solar $FSLR Price Target to $57.00 https://t.co/ZafrJahtbg
2020-01-25T04:45:04.000Z,1220930561922957312,$CASA  $FSLR 12 Technology Stocks Moving In Friday's After-Market Session - https://t.co/248wG20LsW
2020-01-24T23:30:19.000Z,1220851354228482048,RT @2k_challenge: Day 16: $2k Small Account ChallengeClosed Trades: $NFLX $AMD $QQQ $FSLRCurrent Trades: $BMY $INTCToday’s P/L: $64…
2020-01-24T23:03:34.000Z,1220844621208719367,RT @TrueBubbleHead: #GamePlan for Friday*It's FRIDAY!  Think next week's options!*if strong  think $CREE  $MCD  $ANET  $FSLR long*if wea…
2020-01-24T22:41:49.000Z,1220839147201540096,Day 16: $2k Small Account ChallengeClosed Trades: $NFLX $AMD $QQQ $FSLRCurrent Trades: $BMY $INTCToday’s P/L: $64YTD Totals: Trades Taken: 50Winning Trades: 36Losing Trades: 12Open Trades: 2Starting Balance: $2000Current Balance:  $10705
2020-01-24T22:13:04.000Z,1220831913696514048,$FSLR Expiration:01/24/2020|MaxPain:52.5|High Put Open Interest:50.5(4023)|High Call Open Interest:63.0(14460) https://t.co/OQgwPJVbue
2020-01-24T22:12:30.000Z,1220831769794052096,Zacks: Analysts Anticipate First Solar  Inc. $FSLR to Announce $2.87 Earnings Per Share  https://t.co/OC0G3V5iM4 #markets
2020-01-24T22:08:13.000Z,1220830692290048002,Zacks: Brokerages Expect First Solar  Inc. $FSLR Will Announce Earnings of $2.87 Per Share https://t.co/s03STHmBiO
2020-01-24T21:29:17.000Z,1220820894643314690,$FSLR Expiration:01/24/2020|MaxPain:52.5|High Put Open Interest:50.5(4023)|High Call Open Interest:63.0(14460) https://t.co/OQgwPJVbue
2020-01-24T20:30:31.000Z,1220806105611169793,$FSLR stock is up 2.02 % with an ok PE -1663.64 and beta 1.39 https://t.co/v1wLwsbJaf
2020-01-24T17:44:59.000Z,1220764446315945985,Here is a Part 2 of 3 of my latest personal portfolio positions and most of the hedge fund positions with updated commentary and ratings for each position. I’ll send out Part 3 this weekend.https://t.co/cK2FcdRMcL @codywillard https://t.co/RL1E8iHyaJ
2020-01-24T17:06:47.000Z,1220754831926857734,I've scaled into a few shorts this week where I'm seeing setups... including $FSLR on the re-test of this trend break. https://t.co/BRcVHiF6pt
2020-01-24T16:13:04.000Z,1220741314255310849,Morning highest % above OR 30-min high  Up/Avg Gain of today's three 30-min bars  G/L % in previous 30-Min &amp; Trading range % (Min $5  Vol &gt; 750K  Opt Vol in any strike &gt; 250): $APT $EHTH $UNIT $ENPH $NEE $FSLR $NEM $AEP $PCG $PLD https://t.co/xHet2LdX9T
2020-01-24T14:52:09.000Z,1220720953916887040,$FSLR  I see you. https://t.co/RBASIecUz9
2020-01-24T11:04:51.000Z,1220663749293592577,RT @mchaudhry82: Friday’s 👀1: $AMZN $AAPL $AMD $FB $BABA $GOOGL $BA $ADBE $CRM $CMG $INTC $CGC $CRON $CTXS $BYND $ELAN $ISRG $AAP $AVGO $AV…
2020-01-24T10:56:42.000Z,1220661700556414976,RT @mchaudhry82: Friday’s 👀1: $AMZN $AAPL $AMD $FB $BABA $GOOGL $BA $ADBE $CRM $CMG $INTC $CGC $CRON $CTXS $BYND $ELAN $ISRG $AAP $AVGO $AV…
2020-01-24T07:47:51.000Z,1220614175401152513,Reviewing On Track Innovations $OTIV &amp; First Solar $FSLR  https://t.co/nCmvhifhhU
2020-01-24T05:13:46.000Z,1220575397848518656,RT @mchaudhry82: Friday’s 👀1: $AMZN $AAPL $AMD $FB $BABA $GOOGL $BA $ADBE $CRM $CMG $INTC $CGC $CRON $CTXS $BYND $ELAN $ISRG $AAP $AVGO $AV…
2020-01-24T05:12:40.000Z,1220575121825550336,a few extras for my watchlist tomorrow: $COST $SBUX and $FSLR
2020-01-24T04:51:22.000Z,1220569758371852288,$FSLR stock was down -3.39 %. Turned Positive 0.10 % | (Red to green move)   See other red to green moves using https://t.co/A96KYbd8WI https://t.co/38iPQDiTho
2020-01-24T04:38:02.000Z,1220566404883075072,Friday’s 👀1: $AMZN $AAPL $AMD $FB $BABA $GOOGL $BA $ADBE $CRM $CMG $INTC $CGC $CRON $CTXS $BYND $ELAN $ISRG $AAP $AVGO $AVYA $AXP $BZUN $DDD $EHTH $EXPE $FSLR 💖✅ https://t.co/f1Usjl6yAp
2020-01-24T04:26:04.000Z,1220563393674768384,Thurs (1/23/20) Options highest ORB  Up/Avg Gain of today's thirteen 30-min bars  G/L % in final 30-Min (Min $10 &amp; Vol 1M  Opt Price $0.51-$0.75 &amp; Vol 500-1000 in any strike): $EXPE $FSLR $DAL $LK $WORK $UNH $TGT $AAL $PFE $RMBS $CSTM https://t.co/R0HSFKz65k
2020-01-24T04:25:01.000Z,1220563126900359168,RT @VolatileOptions: $FSLR Entry: $52-$52.25Target: $55Stop: Below $51.50 https://t.co/8ebWxror6x
2020-01-24T04:14:59.000Z,1220560604865482752,$FSLR Entry: $52-$52.25Target: $55Stop: Below $51.50 https://t.co/8ebWxror6x
2020-01-24T04:06:18.000Z,1220558418873729024,RT @Mikes_Charts: @TrueBubbleHead $FSLR Bullish engulfing bat ear? https://t.co/oA7qmMfVCd
2020-01-24T03:22:13.000Z,1220547323291414528,@TrueBubbleHead $FSLR Bullish engulfing bat ear? https://t.co/oA7qmMfVCd
2020-01-24T03:16:21.000Z,1220545846946750466,#GamePlan for Friday*It's FRIDAY!  Think next week's options!*if strong  think $CREE  $MCD  $ANET  $FSLR long*if weak  think $WORK short* #15ORB: $INTC  $SWKS  $AXP  $NEE* #30ORB: $TXN  $PAYC  $TER  $TSLA  $MU  $WDC  $PG  $LUV  $LB* INSIDE #60ANCHOR: $NVDA  $BA  $SHOP
2020-01-24T01:09:56.000Z,1220514033696112641,RT @2k_challenge: Day 15: $2k Small Account ChallengeClosed Trades: $NFLXCurrent Trades: $BMY $QQQ $FSLRToday’s P/L: $950YTD Total…
2020-01-24T01:03:26.000Z,1220512400316796928,RT @swan1427: Some of todays top Options Flow$DDD $JPM $NFLX $PDD $FSLR $DHT $LVS $AVYA #FinTech #OptionsTrading #options #daytrader http…
2020-01-24T00:45:51.000Z,1220507973841313798,Some of todays top Options Flow$DDD $JPM $NFLX $PDD $FSLR $DHT $LVS $AVYA #FinTech #OptionsTrading #options #daytrader https://t.co/jrg1ysCYub
2020-01-24T00:37:08.000Z,1220505780744572928,RT @2k_challenge: Day 15: $2k Small Account ChallengeClosed Trades: $NFLXCurrent Trades: $BMY $QQQ $FSLRToday’s P/L: $950YTD Total…
2020-01-24T00:21:26.000Z,1220501829139615745,RT @TDANetwork: Options Corner ➡️ @TomWhite_TDAN breaks down the day’s options activity in $WYNN  $INTC  $FSLR 📊 https://t.co/pp7QsKwVWE
2020-01-23T23:30:24.000Z,1220488986164109321,RT @2k_challenge: Day 15: $2k Small Account ChallengeClosed Trades: $NFLXCurrent Trades: $BMY $QQQ $FSLRToday’s P/L: $950YTD Total…
2020-01-23T22:39:06.000Z,1220476074548768768,Scan results - Stochastic Buy Signal today: $GATX $MTB $STLD $NWBI $CLR $FSLR $PPBI $XOM $UNVR $CVX $BUD $CBT $TGP $AEL $SLB $FBC $BWA $OSW $VLO $MPC ... https://t.co/OJ78Wcs0Me
2020-01-23T22:37:35.000Z,1220475694158942208,Scan results - Bullish Engulfing today: $ATI $PBR.A $NWBI $IBTX $LUV $TROX $FSLR $GBX $PPG $FFIN $CSTM $BOX $BA $BKR $EFC $FCF $PBR $CVX $TCDA $CDW ... https://t.co/Ukm9ynlpBW
2020-01-23T22:37:26.000Z,1220475655109906432,Day 15: $2k Small Account ChallengeClosed Trades: $NFLXCurrent Trades: $BMY $QQQ $FSLRToday’s P/L: $950YTD Totals: Trades Taken: 47Winning Trades: 34Losing Trades: 10Open Trades: 3Starting Balance: $2000Current Balance:  $10640
2020-01-23T22:21:17.000Z,1220471592838262784,$DDD $JPM $NFLX $PDD $FSLR $DHT $LVS $AVYA $NKE Today's AMAZING algo-based options alerts on BlackBoxStocks (times AKDT)!!! 🤑💵💰 Learn more here https://t.co/qaa1wnMB7f #BlackBoxStocks #trading #DayTrading #WallStreet #StockMarket #money #OptionsTrading https://t.co/G2ntLsexZK
2020-01-23T21:35:21.000Z,1220460031415672837,RT @TDANetwork: Options Corner ➡️ @TomWhite_TDAN breaks down the day’s options activity in $WYNN  $INTC  $FSLR 📊 https://t.co/pp7QsKwVWE
2020-01-23T21:24:05.000Z,1220457195684487196,RT @TDANetwork: Options Corner ➡️ @TomWhite_TDAN breaks down the day’s options activity in $WYNN  $INTC  $FSLR 📊 https://t.co/pp7QsKwVWE
2020-01-23T20:33:06.000Z,1220444367338512386,Options Corner ➡️ @TomWhite_TDAN breaks down the day’s options activity in $WYNN  $INTC  $FSLR 📊 https://t.co/pp7QsKwVWE
2020-01-23T19:17:08.000Z,1220425250053279745,Where is money flowing today?  #MoneyFlow #StockMarket #Stocks $SLM $STXS $STM $NFLX $LB $MTB $KMI $JBLU $UAA $BC $CRUS $EXPE $WDC $FSLR $LUV $LYFT $BYD $DHI $HUYA $TOL $CSX $KBH $DRI https://t.co/LaT9hvHUol https://t.co/DYr6hsPRqk
2020-01-23T19:00:10.000Z,1220420978632773635,Popular: $PINS  $INMD  $EW  $GH  $PEBK  $FSLR  $DMLP  $HOV  $FC
2020-01-23T18:56:28.000Z,1220420047358787591,Mid-day highest trading range compared to open &gt; 80% (Min $5 &amp; Vol 750K  Opt Min Vol 250 in any strike): $CZR $AAP $LVS $DT $CAG $GIS $CNP $GGB $DHI $TWO $ICE $FSLR $NG $EXPE $ENDP $MGM https://t.co/FDh6AuuhJ6
2020-01-23T18:45:52.000Z,1220417381031403520,$FSLR #Options OI chart. Free stocks app https://t.co/hgyHiwuLNm https://t.co/it8szbM6AU
2020-01-23T18:42:47.000Z,1220416604741259268,Today's insight on $FSLR https://t.co/zzEzQNrDvn https://t.co/mKVl7w8pyw
2020-01-23T18:40:02.000Z,1220415912622411776,Mid-day Options highest ORB  Up/Avg Gain of today's eight 30-min bars  G/L % in the previous 30-Min (Min $10 &amp; Vol 1M  Opt Price $1.01-$2.00 &amp; Vol &gt; 1000 in any strike): $NFLX $EXPE $ETN $UAL $SBUX $VFC $NXPI $LYFT $MCD $LVS $BA $FSLR https://t.co/PhN3T9gPzg
2020-01-23T18:24:38.000Z,1220412035390943232,Mid-day Options highest ORB  Up/Avg Gain of today's seven 30-min bars  G/L % in the previous 30-Min (Min $10 &amp; Vol 1M  Opt Price $0.25-$0.75 &amp; Vol 500-1000 in any strike): $EXPE $NFLX $SBUX $CVS $LYFT $FSLR $MO $EPD $UNH https://t.co/0GfXg32O4N
2020-01-23T18:05:59.000Z,1220407343902535681,$FSLR First Solar call volume above normal and directionally bullish https://t.co/fHsqopXQWP
2020-01-23T18:04:10.000Z,1220406885167378434,$FSLR FEB20 $55 Cs
2020-01-23T18:03:41.000Z,1220406765315076096,$FSLR unusual call activity coming into Feb21 contract 55 strike https://t.co/PPIm0TIWkA
2020-01-23T18:03:27.000Z,1220406705974136833,$FSLR Expiration:01/24/2020|MaxPain:52.5|High Put Open Interest:50.5(4035)|High Call Open Interest:63.0(14460) https://t.co/OQgwPJVbue
2020-01-23T18:00:11.000Z,1220405883127173123,$FSLR 55 Cs exp 2020-02-21 active on volume  building a nice bullish engulfing line on the daily
2020-01-23T17:59:18.000Z,1220405661432856577,$FSLR https://t.co/kCkwMYAXwc
2020-01-23T17:58:58.000Z,1220405579971166210,Outside Day today: $FSLR ... https://t.co/Ya1wmaeD73
2020-01-23T17:54:21.000Z,1220404416479711233,$FSLR unusual call activity coming into Feb21 contract 55 strike
2020-01-23T16:57:20.000Z,1220390065697935360,did $FSLR make a bottom ?? who cares LOL https://t.co/lvv0YFK3pr
2020-01-23T13:40:12.000Z,1220340459018629123,Zacks: Analysts Anticipate First Solar  Inc. $FSLR Will Announce Quarterly Sales of $1.76 Billion https://t.co/JgkTtZ1oqj #markets
2020-01-23T13:25:49.000Z,1220336838122135552,@Sqwii Hi le doubly see FSLR?
2020-01-23T12:20:24.000Z,1220320373843156999,$FSLR: First Solar  Inc.'s forecast earnings moved 2.6% over the last month  but the price is -12.6%. It's PE ratio is now 21x earnings. (https://t.co/WTO94iBkpK)
2020-01-23T12:20:23.000Z,1220320372081483776,$FSLR: First Solar  Inc.'s price is -12.6% but the forecast earnings moved 0.0% over the last month. (https://t.co/WTO94iBkpK)
2020-01-23T09:40:30.000Z,1220280136303509509,Analyzing LDK Solar $LDKYQ &amp; First Solar $FSLR  https://t.co/9W44mtSGa8
2020-01-23T05:52:37.000Z,1220222786481713152,Wed (1/22/20) highest faded trading range compared to open &gt; 90% (Min $5 &amp; Vol 750K  Opt Min Vol 250 in any strike): $CHWY $AEM $WB $AMJ $MRO $LB $WY $SFIX $MOMO $PE $GE $MMP $HUYA $GLNG $MSFT $FSLR $FCAU $PDCE $ET $MPLX $BZUN $NOW $MOS https://t.co/BJIBVx9zMO
2020-01-23T00:40:16.000Z,1220144181160620034,🔴 You are invited to test drive Trade-Ideas Premium' features for 10 days!Feb 03 to 14th via ⟶ https://t.co/4BDmRM7dvL📊$AA $OAS $BK $WLL $GILD $MIK $MUR $BIIB $FSLR $WING https://t.co/hIceqsJhiV
2020-01-22T21:40:12.000Z,1220098867011690496,RT @hmeisler: New low for FSLR
2020-01-22T21:39:32.000Z,1220098696567754752,New low for FSLR
2020-01-22T21:34:25.000Z,1220097409289801733,$FSLR Expiration:01/24/2020|MaxPain:53.5|High Put Open Interest:50.5(4023)|High Call Open Interest:63.0(14460) https://t.co/OQgwPJVbue
2020-01-22T19:55:57.000Z,1220072627898912768,$NEE Renewable energy is one of the hottest growth sectors and these 4 stocks have some of the best upside potenti… https://t.co/NuqySI8jOW
2020-01-22T18:51:48.000Z,1220056484995665925,@RPF_Ambala  AMU  SRE  LKO  parcel  supervisor  break seal  of  SLR &amp; loot the  material which  has been loaded  from CDG .on12.1.20 FSLR train 15904 sealed  for ghy with full capacity &amp; AMU PARCEL broke seal &amp; overloaded  parcels in  SLR  looted 3PKJ of RR 008544 FROM CDG to ghy
2020-01-22T18:50:34.000Z,1220056177699999744,@RPFNRDLI  AMU  SRE  LKO  parcel  supervisor  break seal  of  SLR &amp; loot the  material which  has been loaded  from CDG .on12.1.20 FSLR train 15904 sealed  for ghy with full capacity &amp; AMU PARCEL broke seal &amp; overloaded  parcels in  SLR  looted 3PKJ of RR 008544 FROM CDG to ghy.
2020-01-22T18:43:25.000Z,1220054376032567296,@RPFNFR  AMU  SRE  LKO  parcel  supervisor  break seal  of  SLR &amp; loot the  material which  has been loaded  from CDG .on12.1.20 FSLR sealed  for ghy with full capacity but AMU PARCEL broke the seal and over loaded  parcels in the SLR  and looted 3PKJ of RR 008544 FROM CDG to ghy
2020-01-22T15:59:27.000Z,1220013113535320067,First Solar $FSLR PT Lowered to $57.00 at Morgan Stanley https://t.co/MEqHInmUIB #markets
2020-01-22T15:58:30.000Z,1220012874363555843,Morgan Stanley Trims First Solar $FSLR Target Price to $57.00 https://t.co/ZEWDf73msn #markets
2020-01-22T15:58:29.000Z,1220012871544901632,Morgan Stanley Trims First Solar $FSLR Target Price to $57.00 https://t.co/ygg4ApEinN #stocks
2020-01-22T15:50:01.000Z,1220010738896556033,$FSLR Private Group got the Short Candidate Alert 1/18 at 53.50. Hit 50.50 today https://t.co/fF8pwNc0w1
2020-01-22T15:23:40.000Z,1220004109085863936,RT @MDLive4: TX-News17 2020-01-22 09:06:03: $FSLR PT Lowered to $57 at Morgan StanleyTX-News17 2020-01-22 09:06:24: $HASI PT Raised to $3…
2020-01-22T14:51:01.000Z,1219995891060367368,RT @AnalystWire: First Solar $FSLR PT Lowered to $57 at Morgan Stanley https://t.co/DlYr8Tjs0S
2020-01-22T14:45:05.000Z,1219994399376986113,Directional Bias for First Solar Inc $FSLR Trading Report https://t.co/RzmtGhGJGU Click for Details https://t.co/dqGJal2Y4J
2020-01-22T14:39:37.000Z,1219993020059222021,First Solar Inc $FSLR Trading Report https://t.co/u9BOZV4uHZ Click for Buy/Sell
2020-01-22T14:24:34.000Z,1219989236700434433,$FSLR Morgan Stanley Maintains to Equal-Weight : PT $57.00 https://t.co/LXoPfk5Co0
2020-01-22T14:16:00.000Z,1219987077888081921,TX-News17 2020-01-22 09:06:03: $FSLR PT Lowered to $57 at Morgan StanleyTX-News17 2020-01-22 09:06:24: $HASI PT Raised to $30 at Morgan Stanley
